1004, 8717, 1, 0, 0
2001, 8945, 1, 0, 0
3010, 9213, 1, 0, 0
4011, 9018, 1, 0, 0
5000, 9026, 1, 0, 0
6001, 8872, 1, 0, 0
7011, 8911, 1, 0, 0
8002, 8640, 1, 0, 0
9008, 8922, 1, 0, 0
10011, 9027, 1, 0, 0
11000, 8578, 1, 0, 0
12005, 8842, 1, 0, 0
13005, 9087, 1, 0, 0
14010, 9010, 1, 0, 0
15008, 9008, 1, 0, 0
16001, 8838, 1, 0, 0
17006, 8865, 1, 0, 0
18008, 8882, 1, 0, 0
19008, 9134, 1, 0, 0
20013, 8960, 1, 0, 0
21008, 8744, 1, 0, 0
22013, 9025, 1, 0, 0
23003, 8729, 1, 0, 0
24004, 8912, 1, 0, 0
25012, 8917, 1, 0, 0
26005, 8837, 1, 0, 0
27010, 8915, 1, 0, 0
28000, 8982, 1, 0, 0
29010, 9144, 1, 0, 0
30000, 8953, 1, 0, 0
31003, 8608, 1, 0, 0
32007, 8921, 1, 0, 0
33012, 9029, 1, 0, 0
34009, 8996, 1, 0, 0
35003, 8838, 1, 0, 0
36003, 8737, 1, 0, 0
37005, 8767, 1, 0, 0
38007, 8821, 1, 0, 0
39012, 9020, 1, 0, 0
40011, 9057, 1, 0, 0
41012, 8759, 1, 0, 0
42002, 8996, 1, 0, 0
43007, 9012, 1, 0, 0
44011, 8916, 1, 0, 0
45001, 9038, 1, 0, 0
46005, 8844, 1, 0, 0
47007, 8922, 1, 0, 0
48009, 9065, 1, 0, 0
49013, 9174, 1, 0, 0
50013, 8965, 1, 0, 0
51000, 8776, 1, 0, 0
52000, 8972, 1, 0, 0
53008, 9030, 1, 0, 0
54006, 9063, 1, 0, 0
55011, 9397, 1, 0, 0
56004, 8921, 1, 0, 0
57007, 8865, 1, 0, 0
58009, 8883, 1, 0, 0
59007, 9111, 1, 0, 0
60003, 8983, 1, 0, 0
