1005, 7705, 1, 0, 0
2000, 7705, 1, 0, 0
3002, 7686, 1, 0, 0
4000, 7721, 1, 0, 0
5005, 7717, 1, 0, 0
6005, 7653, 1, 0, 0
7000, 7736, 1, 0, 0
8003, 7719, 1, 0, 0
9007, 7691, 1, 0, 0
10002, 7672, 1, 0, 0
11004, 7691, 1, 0, 0
12000, 7726, 1, 0, 0
13001, 7709, 1, 0, 0
14000, 7679, 1, 0, 0
15000, 7704, 1, 0, 0
16000, 7701, 1, 0, 0
17005, 7712, 1, 0, 0
18005, 7727, 1, 0, 0
19009, 7754, 1, 0, 0
20008, 7745, 1, 0, 0
21000, 7687, 1, 0, 0
22003, 7680, 1, 0, 0
23000, 7739, 1, 0, 0
24000, 7677, 1, 0, 0
25000, 7705, 1, 0, 0
26002, 7698, 1, 0, 0
27004, 7673, 1, 0, 0
28005, 7685, 1, 0, 0
29000, 7689, 1, 0, 0
30009, 7755, 1, 0, 0
31002, 7699, 1, 0, 0
32000, 7707, 1, 0, 0
33000, 7775, 1, 0, 0
34000, 7666, 1, 0, 0
35005, 7656, 1, 0, 0
36000, 7698, 1, 0, 0
37001, 7666, 1, 0, 0
38000, 7745, 1, 0, 0
39002, 7693, 1, 0, 0
40000, 7688, 1, 0, 0
41002, 7735, 1, 0, 0
42000, 7701, 1, 0, 0
43000, 7686, 1, 0, 0
44000, 7704, 1, 0, 0
45007, 7695, 1, 0, 0
46000, 7694, 1, 0, 0
47003, 7715, 1, 0, 0
48007, 7720, 1, 0, 0
49003, 7710, 1, 0, 0
50004, 7680, 1, 0, 0
51006, 7721, 1, 0, 0
52005, 7727, 1, 0, 0
53000, 7743, 1, 0, 0
54000, 7731, 1, 0, 0
55003, 7691, 1, 0, 0
56000, 7716, 1, 0, 0
57002, 7680, 1, 0, 0
58000, 7751, 1, 0, 0
59000, 7685, 1, 0, 0
60000, 7772, 1, 0, 0
