1005, 35858, 1, 0, 0
2000, 36746, 1, 0, 0
3002, 36920, 1, 0, 0
4000, 37526, 1, 0, 0
5005, 37002, 1, 0, 0
6005, 36478, 1, 0, 0
7000, 36500, 1, 0, 0
8003, 36391, 1, 0, 0
9007, 35827, 1, 0, 0
10002, 36963, 1, 0, 0
11004, 36155, 1, 0, 0
12000, 36704, 1, 0, 0
13001, 36190, 1, 0, 0
14000, 37264, 1, 0, 0
15000, 36430, 1, 0, 0
16000, 36679, 1, 0, 0
17005, 36399, 1, 0, 0
18005, 36046, 1, 0, 0
19009, 36192, 1, 0, 0
20008, 36946, 1, 0, 0
21000, 36255, 1, 0, 0
22003, 36877, 1, 0, 0
23000, 35661, 1, 0, 0
24000, 36474, 1, 0, 0
25000, 37067, 1, 0, 0
26002, 36764, 1, 0, 0
27004, 36132, 1, 0, 0
28005, 36390, 1, 0, 0
29000, 35952, 1, 0, 0
30009, 36576, 1, 0, 0
31002, 36212, 1, 0, 0
32000, 36481, 1, 0, 0
33000, 36291, 1, 0, 0
34000, 35993, 1, 0, 0
35005, 36345, 1, 0, 0
36000, 36192, 1, 0, 0
37001, 36628, 1, 0, 0
38000, 36401, 1, 0, 0
39002, 36309, 1, 0, 0
40000, 35961, 1, 0, 0
41002, 36400, 1, 0, 0
42000, 36396, 1, 0, 0
43000, 36227, 1, 0, 0
44000, 36608, 1, 0, 0
45007, 36566, 1, 0, 0
46000, 35877, 1, 0, 0
47003, 36329, 1, 0, 0
48007, 36401, 1, 0, 0
49003, 36349, 1, 0, 0
50004, 36849, 1, 0, 0
51006, 36249, 1, 0, 0
52005, 36144, 1, 0, 0
53000, 36155, 1, 0, 0
54000, 36115, 1, 0, 0
55003, 36710, 1, 0, 0
56000, 36328, 1, 0, 0
57002, 36400, 1, 0, 0
58000, 36164, 1, 0, 0
59000, 35855, 1, 0, 0
60000, 36571, 1, 0, 0
