1191, 2175, 1, 0, 0
2192, 2173, 1, 0, 0
3193, 2141, 1, 0, 0
4194, 2173, 1, 0, 0
5196, 2173, 1, 0, 0
6197, 2173, 1, 0, 0
7198, 2173, 1, 0, 0
8199, 2205, 1, 0, 0
9200, 2237, 1, 0, 0
10201, 2205, 1, 0, 0
11203, 2141, 1, 0, 0
12204, 2173, 1, 0, 0
13205, 2173, 1, 0, 0
14206, 2141, 1, 0, 0
15207, 2208, 1, 0, 0
16209, 2109, 1, 0, 0
17209, 2144, 1, 0, 0
18211, 2205, 1, 0, 0
19212, 2205, 1, 0, 0
20213, 2267, 1, 0, 0
21214, 2175, 1, 0, 0
22215, 2141, 1, 0, 0
23217, 2141, 1, 0, 0
24218, 2173, 1, 0, 0
25219, 2205, 1, 0, 0
26220, 2176, 1, 0, 0
27221, 2141, 1, 0, 0
28223, 2141, 1, 0, 0
29224, 2141, 1, 0, 0
30225, 2109, 1, 0, 0
31226, 2141, 1, 0, 0
32228, 2141, 1, 0, 0
33229, 2141, 1, 0, 0
34229, 2144, 1, 0, 0
35230, 2205, 1, 0, 0
36231, 2141, 1, 0, 0
37233, 2205, 1, 0, 0
38234, 2205, 1, 0, 0
39235, 2109, 1, 0, 0
40236, 2205, 1, 0, 0
41238, 2173, 1, 0, 0
42239, 2109, 1, 0, 0
43240, 2237, 1, 0, 0
44241, 2208, 1, 0, 0
45243, 2141, 1, 0, 0
46244, 2141, 1, 0, 0
47245, 2237, 1, 0, 0
48246, 2205, 1, 0, 0
49248, 2141, 1, 0, 0
50249, 2173, 1, 0, 0
51250, 2237, 1, 0, 0
52251, 2173, 1, 0, 0
53252, 2173, 1, 0, 0
54254, 2141, 1, 0, 0
55255, 2141, 1, 0, 0
56256, 2173, 1, 0, 0
57257, 2173, 1, 0, 0
58258, 2141, 1, 0, 0
59259, 2176, 1, 0, 0
