1005, 27984, 1, 0, 0
2000, 28871, 1, 0, 0
3002, 29065, 1, 0, 0
4000, 29637, 1, 0, 0
5005, 29118, 1, 0, 0
6005, 28657, 1, 0, 0
7000, 28595, 1, 0, 0
8003, 28503, 1, 0, 0
9007, 27966, 1, 0, 0
10002, 29124, 1, 0, 0
11004, 28297, 1, 0, 0
12000, 28811, 1, 0, 0
13001, 28312, 1, 0, 0
14000, 29415, 1, 0, 0
15000, 28559, 1, 0, 0
16000, 28810, 1, 0, 0
17005, 28520, 1, 0, 0
18005, 28151, 1, 0, 0
19009, 28271, 1, 0, 0
20008, 29031, 1, 0, 0
21000, 28400, 1, 0, 0
22003, 29028, 1, 0, 0
23000, 27754, 1, 0, 0
24000, 28628, 1, 0, 0
25000, 29195, 1, 0, 0
26002, 28897, 1, 0, 0
27004, 28290, 1, 0, 0
28005, 28537, 1, 0, 0
29000, 28096, 1, 0, 0
30009, 28653, 1, 0, 0
31002, 28345, 1, 0, 0
32000, 28605, 1, 0, 0
33000, 28348, 1, 0, 0
34000, 28157, 1, 0, 0
35005, 28521, 1, 0, 0
36000, 28326, 1, 0, 0
37001, 28794, 1, 0, 0
38000, 28487, 1, 0, 0
39002, 28448, 1, 0, 0
40000, 28103, 1, 0, 0
41002, 28496, 1, 0, 0
42000, 28527, 1, 0, 0
43000, 28371, 1, 0, 0
44000, 28733, 1, 0, 0
45007, 28703, 1, 0, 0
46000, 28015, 1, 0, 0
47003, 28446, 1, 0, 0
48007, 28513, 1, 0, 0
49003, 28471, 1, 0, 0
50004, 29000, 1, 0, 0
51006, 28358, 1, 0, 0
52005, 28249, 1, 0, 0
53000, 28243, 1, 0, 0
54000, 28215, 1, 0, 0
55003, 28851, 1, 0, 0
56000, 28442, 1, 0, 0
57002, 28550, 1, 0, 0
58000, 28245, 1, 0, 0
59000, 28000, 1, 0, 0
60000, 28632, 1, 0, 0
