1195, 27317, 1, 0, 0
2196, 26665, 1, 0, 0
3198, 26634, 1, 0, 0
4199, 26054, 1, 0, 0
5200, 26975, 1, 0, 0
6201, 27448, 1, 0, 0
7203, 27241, 1, 0, 0
8204, 27396, 1, 0, 0
9212, 26640, 1, 0, 0
10213, 26825, 1, 0, 0
11214, 27334, 1, 0, 0
12215, 27313, 1, 0, 0
13217, 27391, 1, 0, 0
14219, 26008, 1, 0, 0
15220, 26956, 1, 0, 0
16221, 27242, 1, 0, 0
17222, 27057, 1, 0, 0
18223, 27400, 1, 0, 0
19225, 27128, 1, 0, 0
20226, 26756, 1, 0, 0
21228, 27301, 1, 0, 0
22229, 27109, 1, 0, 0
23230, 27565, 1, 0, 0
24232, 26305, 1, 0, 0
25233, 27051, 1, 0, 0
26235, 27128, 1, 0, 0
27236, 27469, 1, 0, 0
28237, 27149, 1, 0, 0
29238, 26906, 1, 0, 0
30240, 26958, 1, 0, 0
31241, 27440, 1, 0, 0
32242, 26995, 1, 0, 0
33243, 27667, 1, 0, 0
34245, 26892, 1, 0, 0
35246, 27110, 1, 0, 0
36247, 27028, 1, 0, 0
37248, 27339, 1, 0, 0
38249, 27037, 1, 0, 0
39250, 27311, 1, 0, 0
40251, 27256, 1, 0, 0
41253, 26927, 1, 0, 0
42254, 26885, 1, 0, 0
43257, 27321, 1, 0, 0
44258, 27372, 1, 0, 0
45259, 27219, 1, 0, 0
46260, 27205, 1, 0, 0
47262, 26929, 1, 0, 0
48263, 26969, 1, 0, 0
49264, 27466, 1, 0, 0
50265, 27000, 1, 0, 0
51267, 27233, 1, 0, 0
52269, 27232, 1, 0, 0
53271, 27116, 1, 0, 0
54272, 26910, 1, 0, 0
55272, 27144, 1, 0, 0
56274, 27433, 1, 0, 0
57275, 27133, 1, 0, 0
58276, 27174, 1, 0, 0
59277, 27182, 1, 0, 0
