1001, 11158, 0, 0, 0
2000, 11114, 0, 0, 0
3000, 11170, 0, 0, 0
4000, 11264, 0, 0, 0
5000, 11166, 0, 0, 0
6000, 11227, 0, 0, 0
7000, 11203, 0, 0, 0
8000, 11319, 0, 0, 0
9000, 11234, 0, 0, 0
10000, 11216, 0, 0, 0
11000, 11080, 0, 0, 0
12000, 11098, 0, 0, 0
13000, 11350, 0, 0, 0
14000, 11354, 0, 0, 0
15000, 11379, 0, 0, 0
16000, 11322, 0, 0, 0
17000, 11326, 0, 0, 0
18000, 11322, 0, 0, 0
19000, 11336, 0, 0, 0
20000, 11166, 0, 0, 0
21000, 11145, 0, 0, 0
22000, 11201, 0, 0, 0
23000, 11254, 0, 0, 0
24000, 11168, 0, 0, 0
25000, 11144, 0, 0, 0
26000, 11213, 0, 0, 0
27000, 11252, 0, 0, 0
28000, 11219, 0, 0, 0
29000, 11250, 0, 0, 0
30000, 11240, 0, 0, 0
31000, 11088, 0, 0, 0
32000, 11044, 0, 0, 0
33000, 11138, 0, 0, 0
34000, 11060, 0, 0, 0
35000, 11084, 0, 0, 0
36000, 11059, 0, 0, 0
37000, 11273, 0, 0, 0
38000, 11317, 0, 0, 0
39000, 11234, 0, 0, 0
40000, 11092, 0, 0, 0
41000, 11108, 0, 0, 0
42059, 11029, 0, 0, 0
43000, 11258, 0, 0, 0
44000, 11112, 0, 0, 0
45059, 11103, 0, 0, 0
46000, 11245, 0, 0, 0
47059, 11264, 0, 0, 0
48000, 11343, 0, 0, 0
49000, 11425, 0, 0, 0
50000, 11479, 0, 0, 0
51000, 11446, 0, 0, 0
52000, 11463, 0, 0, 0
53000, 11089, 0, 0, 0
54059, 11218, 0, 0, 0
55058, 11062, 0, 0, 0
56000, 11022, 0, 0, 0
57000, 11211, 0, 0, 0
58058, 12078, 0, 0, 0
59000, 11274, 0, 0, 0
60000, 11232, 0, 0, 0
