1001, 454427, 0, 0, 0
2000, 448615, 0, 0, 0
3000, 452869, 0, 0, 0
4000, 454234, 0, 0, 0
5000, 453474, 0, 0, 0
6000, 454568, 0, 0, 0
7000, 452151, 0, 0, 0
8000, 455097, 0, 0, 0
9000, 451746, 0, 0, 0
10000, 454292, 0, 0, 0
11000, 478049, 0, 0, 0
12000, 455299, 0, 0, 0
13000, 452958, 0, 0, 0
14000, 453913, 0, 0, 0
15000, 451987, 0, 0, 0
16000, 455151, 0, 0, 0
17000, 453714, 0, 0, 0
18000, 453831, 0, 0, 0
19000, 452203, 0, 0, 0
20000, 455001, 0, 0, 0
21000, 453332, 0, 0, 0
22000, 454325, 0, 0, 0
23000, 453491, 0, 0, 0
24000, 455444, 0, 0, 0
25000, 451793, 0, 0, 0
26000, 454181, 0, 0, 0
27000, 453645, 0, 0, 0
28000, 453582, 0, 0, 0
29000, 454129, 0, 0, 0
30000, 453406, 0, 0, 0
31000, 454868, 0, 0, 0
32000, 453435, 0, 0, 0
33000, 453570, 0, 0, 0
34000, 455858, 0, 0, 0
35000, 454937, 0, 0, 0
36000, 453221, 0, 0, 0
37000, 453320, 0, 0, 0
38000, 454040, 0, 0, 0
39000, 453899, 0, 0, 0
40000, 455707, 0, 0, 0
41000, 459964, 0, 0, 0
42059, 479929, 0, 0, 0
43000, 426458, 0, 0, 0
44000, 454587, 0, 0, 0
45059, 490978, 0, 0, 0
46000, 428150, 0, 0, 0
47059, 480770, 0, 0, 0
48000, 427273, 0, 0, 0
49000, 452845, 0, 0, 0
50000, 456872, 0, 0, 0
51000, 454634, 0, 0, 0
52000, 452110, 0, 0, 0
53000, 537124, 0, 0, 0
54058, 479518, 0, 0, 0
55058, 463563, 0, 0, 0
56000, 426662, 0, 0, 0
57000, 456511, 0, 0, 0
58058, 477070, 0, 0, 0
59000, 427273, 0, 0, 0
60000, 464765, 0, 0, 0
