1177, 8394, 0, 0, 0
2179, 8627, 0, 0, 0
3180, 8591, 0, 0, 0
4181, 8607, 0, 0, 0
5182, 8555, 0, 0, 0
6184, 8623, 0, 0, 0
7185, 8447, 0, 0, 0
8186, 8755, 0, 0, 0
9187, 8599, 0, 0, 0
10188, 8255, 0, 0, 0
11189, 8468, 0, 0, 0
12190, 8607, 0, 0, 0
13192, 8563, 0, 0, 0
14192, 8592, 0, 0, 0
15194, 8591, 0, 0, 0
16195, 8591, 0, 0, 0
17196, 8575, 0, 0, 0
18197, 8635, 0, 0, 0
19198, 8583, 0, 0, 0
20200, 8551, 0, 0, 0
21201, 8611, 0, 0, 0
22202, 8579, 0, 0, 0
23203, 8559, 0, 0, 0
24204, 8567, 0, 0, 0
25205, 8572, 0, 0, 0
26206, 8563, 0, 0, 0
27208, 8563, 0, 0, 0
28209, 8567, 0, 0, 0
29211, 8563, 0, 0, 0
30212, 8564, 0, 0, 0
31213, 8563, 0, 0, 0
32214, 8567, 0, 0, 0
33215, 8567, 0, 0, 0
34216, 8571, 0, 0, 0
35217, 8531, 0, 0, 0
36218, 8571, 0, 0, 0
37220, 8563, 0, 0, 0
38221, 8559, 0, 0, 0
39222, 8568, 0, 0, 0
40223, 8563, 0, 0, 0
41225, 8439, 0, 0, 0
42226, 8567, 0, 0, 0
43227, 8567, 0, 0, 0
44228, 8563, 0, 0, 0
45229, 8383, 0, 0, 0
46230, 8547, 0, 0, 0
47231, 8580, 0, 0, 0
48232, 8567, 0, 0, 0
49233, 8567, 0, 0, 0
50234, 8483, 0, 0, 0
51235, 8575, 0, 0, 0
52236, 8571, 0, 0, 0
53238, 7272, 0, 0, 0
54240, 8555, 0, 0, 0
55241, 8407, 0, 0, 0
56242, 8575, 0, 0, 0
57244, 8559, 0, 0, 0
58245, 8568, 0, 0, 0
59246, 8559, 0, 0, 0
