1001, 465777, 0, 0, 0
2000, 459930, 0, 0, 0
3000, 464230, 0, 0, 0
4000, 465695, 0, 0, 0
5000, 464842, 0, 0, 0
6000, 465992, 0, 0, 0
7000, 463546, 0, 0, 0
8000, 466619, 0, 0, 0
9000, 463178, 0, 0, 0
10000, 465734, 0, 0, 0
11000, 489327, 0, 0, 0
12000, 466588, 0, 0, 0
13000, 464502, 0, 0, 0
14000, 465462, 0, 0, 0
15000, 463563, 0, 0, 0
16000, 466668, 0, 0, 0
17000, 465238, 0, 0, 0
18000, 465349, 0, 0, 0
19000, 463734, 0, 0, 0
20000, 466361, 0, 0, 0
21000, 464669, 0, 0, 0
22000, 465717, 0, 0, 0
23000, 464938, 0, 0, 0
24000, 466811, 0, 0, 0
25000, 463136, 0, 0, 0
26000, 465589, 0, 0, 0
27000, 465094, 0, 0, 0
28000, 465000, 0, 0, 0
29000, 465573, 0, 0, 0
30000, 464846, 0, 0, 0
31000, 466148, 0, 0, 0
32000, 464666, 0, 0, 0
33000, 464901, 0, 0, 0
34000, 467114, 0, 0, 0
35000, 466211, 0, 0, 0
36000, 464471, 0, 0, 0
37000, 464790, 0, 0, 0
38000, 465558, 0, 0, 0
39000, 465325, 0, 0, 0
40000, 466996, 0, 0, 0
41000, 471269, 0, 0, 0
42059, 491142, 0, 0, 0
43000, 437912, 0, 0, 0
44000, 465900, 0, 0, 0
45059, 502270, 0, 0, 0
46000, 439613, 0, 0, 0
47059, 492225, 0, 0, 0
48000, 438821, 0, 0, 0
49000, 464467, 0, 0, 0
50000, 468549, 0, 0, 0
51000, 466280, 0, 0, 0
52000, 463780, 0, 0, 0
53000, 548410, 0, 0, 0
54058, 490925, 0, 0, 0
55058, 474813, 0, 0, 0
56000, 437887, 0, 0, 0
57000, 467917, 0, 0, 0
58058, 489347, 0, 0, 0
59000, 438754, 0, 0, 0
60000, 476196, 0, 0, 0
